Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (km),Pace (min/km),Time
1861424,Malindi Elmore,12953116440,Next run is in Spain,,2024-11-21 17:21:40+00:00,3710,Run,"Kelowna, Canada",12.12,4.83,58 m 35 s
1861424,Malindi Elmore,12946107393,Morning Run,,2024-11-20 16:49:28+00:00,5078,Run,"Kelowna, Canada",16.59,4.32,1 h 11 m
1861424,Malindi Elmore,12938619645,Woke up and started winning,,2024-11-19 17:59:21+00:00,3807,Run,"Kelowna, Canada",13.01,4.52,58 m 50 s
1861424,Malindi Elmore,13021666203,Valencia Marathon 2:26:05,Job done,2024-12-01 07:15:03+00:00,8767,Run,"Valencia, Spain",42.68,3.42,2 h 26 m
1861424,Malindi Elmore,13021419497,Warm up in a parking garage after walking 4 km to startline 😬,,2024-12-01 06:40:45+00:00,468,Run,,1.75,4.45,7 m 48 s
1861424,Malindi Elmore,13013752724,Morning Run,,2024-11-30 08:30:06+00:00,2498,Run,"Valencia, Spain",8.18,4.62,37 m 47 s
1861424,Malindi Elmore,13007281097,Morning Run,,2024-11-29 07:32:32+00:00,2356,Run,"Valencia, Spain",6.86,5.13,35 m 15 s
1861424,Malindi Elmore,13005831445,Morning Run,,2024-11-28 08:06:25+00:00,3951,Run,"Valencia, Spain",12.0,4.95,59 m 27 s
1861424,Malindi Elmore,12995180476,Morning Run,,2024-11-27 09:15:11+00:00,1205,Run,"Valencia, Spain",4.31,4.65,20 m 5 s
1861424,Malindi Elmore,12995176874,Morning Run,,2024-11-27 08:55:42+00:00,1025,Run,"Valencia, Spain",4.69,3.62,16 m 59 s
1861424,Malindi Elmore,12995172452,Morning Run,,2024-11-27 08:15:44+00:00,1739,Run,"Valencia, Spain",5.0,5.0,25 m 4 s
1861424,Malindi Elmore,12985645167,Morning Run,,2024-11-26 07:54:21+00:00,3920,Run,"Valencia, Spain",12.14,4.73,57 m 32 s
1861424,Malindi Elmore,12987706162,Yesterday didn’t load,,2024-11-25 18:01:00+00:00,2700,Run,,10.0,4.5,45 m 0 s
1861424,Malindi Elmore,13122908195,Hockey-run-Santa brunch-hockey-run?,,2024-12-15 16:35:47+00:00,3674,Run,"Kelowna, Canada",12.14,4.9,59 m 32 s
1861424,Malindi Elmore,13108428708,Morning Run,,2024-12-13 16:44:20+00:00,4153,Run,"Kelowna, Canada",13.01,4.9,1 h 3 m
1861424,Malindi Elmore,13101319674,Back on the boards,,2024-12-12 16:49:36+00:00,2445,Run,"Kelowna, Canada",8.04,4.95,39 m 53 s
1861424,Malindi Elmore,13089849155,I guess my gps hasn’t synced since getting home,,2024-12-10 23:49:51+00:00,904,Run,,4.32,3.48,15 m 4 s
1861424,Malindi Elmore,13171090023,Lunch Run,,2024-12-22 20:39:53+00:00,4098,Run,"Kelowna, Canada",12.01,4.88,58 m 43 s
1861424,Malindi Elmore,13165130439,Morning Run,,2024-12-21 16:43:28+00:00,3467,Run,"Kelowna, Canada",10.61,4.83,51 m 20 s
1861424,Malindi Elmore,13156424379,Morning Run,,2024-12-20 17:05:06+00:00,2749,Run,"Kelowna, Canada",8.29,5.2,43 m 10 s
1861424,Malindi Elmore,13152223984,Afternoon Run,,2024-12-19 23:06:45+00:00,2786,Run,"Kelowna, Canada",9.74,4.6,44 m 47 s
1861424,Malindi Elmore,13149904977,Morning Run,,2024-12-19 16:54:58+00:00,2096,Run,"Kelowna, Canada",7.04,4.7,33 m 3 s
1861424,Malindi Elmore,13138466532,Afternoon Run,,2024-12-17 23:02:46+00:00,1453,Run,"Kelowna, Canada",4.99,4.75,23 m 45 s
1861424,Malindi Elmore,13136386880,Morning Run,,2024-12-17 17:06:44+00:00,3607,Run,"Kelowna, Canada",12.01,4.78,57 m 29 s
1861424,Malindi Elmore,13129019681,Morning Run,,2024-12-16 17:05:17+00:00,2318,Run,"Kelowna, Canada",7.92,4.88,38 m 38 s
1861424,Malindi Elmore,13220304248,Afternoon Run,,2024-12-30 01:03:05+00:00,1891,Run,"Kelowna, Canada",6.14,5.12,31 m 25 s
1861424,Malindi Elmore,13218740186,Morning Run,,2024-12-29 16:44:16+00:00,4719,Run,"Kelowna, Canada",11.65,5.35,1 h 2 m
1861424,Malindi Elmore,13210734640,Lunch Run,,2024-12-28 18:07:21+00:00,4196,Run,"Kelowna, Canada",13.48,4.9,1 h 6 m
1861424,Malindi Elmore,13210822858,Didn’t upload for some reason,,2024-12-27 22:22:00+00:00,2880,Run,,10.0,4.8,48 m 0 s
1861424,Malindi Elmore,13195094824,Morning Run,,2024-12-26 15:35:51+00:00,3937,Run,"Kelowna, Canada",13.56,4.7,1 h 3 m
1861424,Malindi Elmore,13188357462,Morning Run,,2024-12-25 15:32:56+00:00,2501,Run,"Kelowna, Canada",8.21,4.88,40 m 3 s
1861424,Malindi Elmore,13183158725,Morning Run,,2024-12-24 16:06:49+00:00,3617,Run,"Kelowna, Canada",12.15,4.67,56 m 44 s
1861424,Malindi Elmore,12872067406,Afternoon Run,,2024-11-10 22:59:56+00:00,2029,Run,"Kelowna, Canada",6.33,5.25,33 m 16 s
1861424,Malindi Elmore,12860814735,Morning Run,,2024-11-09 14:35:19+00:00,3508,Run,"Kelowna, Canada",12.01,4.78,57 m 25 s
1861424,Malindi Elmore,12855134691,Afternoon Run,,2024-11-08 21:51:05+00:00,2734,Run,"Kelowna, Canada",6.13,4.87,29 m 50 s
1861424,Malindi Elmore,12852927679,Morning Run,,2024-11-08 15:12:48+00:00,1919,Run,"Kelowna, Canada",6.24,5.02,31 m 18 s
1861424,Malindi Elmore,12846799911,MWMLR with pick ups,,2024-11-07 16:51:57+00:00,7797,Run,"Kelowna, Canada",28.01,4.0,1 h 51 m
1861424,Malindi Elmore,12841393379,Afternoon Run,,2024-11-07 00:21:03+00:00,2327,Run,"Kelowna, Canada",8.01,4.8,38 m 28 s
1861424,Malindi Elmore,12839004115,Wrist HR errors messing with my Strava Fitness/Freshness algorithm,,2024-11-06 17:17:10+00:00,4881,Run,"Kelowna, Canada",16.0,4.97,1 h 19 m
1861424,Malindi Elmore,12833090334,Afternoon Run,,2024-11-05 22:18:19+00:00,6148,Run,"Kelowna, Canada",14.0,4.38,1 h 1 m
1861424,Malindi Elmore,12829574806,Morning Run,,2024-11-05 14:54:09+00:00,4461,Run,"Kelowna, Canada",16.43,3.97,1 h 5 m
1861424,Malindi Elmore,12822365142,Morning Run,,2024-11-04 16:34:17+00:00,4116,Run,"Kelowna, Canada",12.0,5.37,1 h 4 m
1861424,Malindi Elmore,12925193345,Shorter LR this week can only mean one thing… taper has begun,Crossed through 6000km for 2024 in the first km today.,2024-11-17 18:19:12+00:00,7635,Run,"Lake Country, Canada",29.0,4.02,1 h 56 m
1861424,Malindi Elmore,12916394891,Morning Run,,2024-11-16 17:37:05+00:00,5026,Run,"Kelowna, Canada",16.37,4.8,1 h 18 m
1861424,Malindi Elmore,12908285834,Morning Run,,2024-11-15 17:17:02+00:00,6136,Run,"Kelowna, Canada",20.0,4.22,1 h 24 m
1861424,Malindi Elmore,12903571152,Afternoon Run,,2024-11-15 00:38:16+00:00,1926,Run,"Kelowna, Canada",6.01,5.33,32 m 6 s
1861424,Malindi Elmore,12903570196,Lunch Run,,2024-11-14 19:26:15+00:00,3968,Run,"Kelowna, Canada",11.97,5.13,1 h 1 m
1861424,Malindi Elmore,12895752058,Afternoon Run,,2024-11-14 00:20:58+00:00,2127,Run,"Kelowna, Canada",6.99,4.98,34 m 50 s
1861424,Malindi Elmore,12893912915,Morning Run,,2024-11-13 17:00:44+00:00,4871,Run,"Kelowna, Canada",16.0,4.93,1 h 18 m
1861424,Malindi Elmore,12888488863,Afternoon Run,,2024-11-13 00:22:45+00:00,2172,Run,"Kelowna, Canada",7.53,4.72,35 m 36 s
1861424,Malindi Elmore,12878568421,Cool down,38.5k total,2024-11-11 19:50:21+00:00,1179,Run,"Lake Country, Canada",4.0,4.67,18 m 41 s
1861424,Malindi Elmore,12878359860,10 miles on the path/4k/3k/2k/1k on road,It’s been a week but getting the work done,2024-11-11 18:06:43+00:00,5984,Run,"Lake Country, Canada",26.46,3.7,1 h 37 m
1861424,Malindi Elmore,12877393817,Warm up,,2024-11-11 17:19:22+00:00,2243,Run,"Lake Country, Canada",8.0,4.62,36 m 54 s
1861424,Malindi Elmore,12970593832,Morning Run,,2024-11-24 09:27:58+00:00,1311,Run,"Valencia, Spain",4.23,4.62,19 m 36 s
1861424,Malindi Elmore,12970590128,Nip the jet lag with a workout,5-3-1km I have never seen so many joggers in a park in my life! Dodging runners everywhere - active and fit city!,2024-11-24 08:50:46+00:00,2161,Run,"Valencia, Spain",9.48,3.62,34 m 22 s
1861424,Malindi Elmore,12970584114,Morning Run,,2024-11-24 08:12:59+00:00,1998,Run,"Valencia, Spain",5.03,5.02,25 m 13 s
1861424,Malindi Elmore,12964476998,Lunch Run,,2024-11-23 10:57:48+00:00,4507,Run,"Valencia, Spain",12.46,4.98,1 h 2 m
1861424,Malindi Elmore,12953116440,Next run is in Spain,,2024-11-21 17:21:40+00:00,3710,Run,"Kelowna, Canada",12.12,4.83,58 m 35 s
1861424,Malindi Elmore,12946107393,Morning Run,,2024-11-20 16:49:28+00:00,5078,Run,"Kelowna, Canada",16.59,4.32,1 h 11 m
1861424,Malindi Elmore,12938619645,Woke up and started winning,,2024-11-19 17:59:21+00:00,3807,Run,"Kelowna, Canada",13.01,4.52,58 m 50 s
1861424,Malindi Elmore,13021666203,Valencia Marathon 2:26:05,Job done,2024-12-01 07:15:03+00:00,8767,Run,"Valencia, Spain",42.68,3.42,2 h 26 m
1861424,Malindi Elmore,13021419497,Warm up in a parking garage after walking 4 km to startline 😬,,2024-12-01 06:40:45+00:00,468,Run,,1.75,4.45,7 m 48 s
1861424,Malindi Elmore,13013752724,Morning Run,,2024-11-30 08:30:06+00:00,2498,Run,"Valencia, Spain",8.18,4.62,37 m 47 s
1861424,Malindi Elmore,13007281097,Morning Run,,2024-11-29 07:32:32+00:00,2356,Run,"Valencia, Spain",6.86,5.13,35 m 15 s
1861424,Malindi Elmore,13005831445,Morning Run,,2024-11-28 08:06:25+00:00,3951,Run,"Valencia, Spain",12.0,4.95,59 m 27 s
1861424,Malindi Elmore,12995180476,Morning Run,,2024-11-27 09:15:11+00:00,1205,Run,"Valencia, Spain",4.31,4.65,20 m 5 s
1861424,Malindi Elmore,12995176874,Morning Run,,2024-11-27 08:55:42+00:00,1025,Run,"Valencia, Spain",4.69,3.62,16 m 59 s
1861424,Malindi Elmore,12995172452,Morning Run,,2024-11-27 08:15:44+00:00,1739,Run,"Valencia, Spain",5.0,5.0,25 m 4 s
1861424,Malindi Elmore,12985645167,Morning Run,,2024-11-26 07:54:21+00:00,3920,Run,"Valencia, Spain",12.14,4.73,57 m 32 s
1861424,Malindi Elmore,12987706162,Yesterday didn’t load,,2024-11-25 18:01:00+00:00,2700,Run,,10.0,4.5,45 m 0 s
1861424,Malindi Elmore,13122908195,Hockey-run-Santa brunch-hockey-run?,,2024-12-15 16:35:47+00:00,3674,Run,"Kelowna, Canada",12.14,4.9,59 m 32 s
1861424,Malindi Elmore,13108428708,Morning Run,,2024-12-13 16:44:20+00:00,4153,Run,"Kelowna, Canada",13.01,4.9,1 h 3 m
1861424,Malindi Elmore,13101319674,Back on the boards,,2024-12-12 16:49:36+00:00,2445,Run,"Kelowna, Canada",8.04,4.95,39 m 53 s
1861424,Malindi Elmore,13089849155,I guess my gps hasn’t synced since getting home,,2024-12-10 23:49:51+00:00,904,Run,,4.32,3.48,15 m 4 s
1861424,Malindi Elmore,13171090023,Lunch Run,,2024-12-22 20:39:53+00:00,4098,Run,"Kelowna, Canada",12.01,4.88,58 m 43 s
1861424,Malindi Elmore,13165130439,Morning Run,,2024-12-21 16:43:28+00:00,3467,Run,"Kelowna, Canada",10.61,4.83,51 m 20 s
1861424,Malindi Elmore,13156424379,Morning Run,,2024-12-20 17:05:06+00:00,2749,Run,"Kelowna, Canada",8.29,5.2,43 m 10 s
1861424,Malindi Elmore,13152223984,Afternoon Run,,2024-12-19 23:06:45+00:00,2786,Run,"Kelowna, Canada",9.74,4.6,44 m 47 s
1861424,Malindi Elmore,13149904977,Morning Run,,2024-12-19 16:54:58+00:00,2096,Run,"Kelowna, Canada",7.04,4.7,33 m 3 s
1861424,Malindi Elmore,13138466532,Afternoon Run,,2024-12-17 23:02:46+00:00,1453,Run,"Kelowna, Canada",4.99,4.75,23 m 45 s
1861424,Malindi Elmore,13136386880,Morning Run,,2024-12-17 17:06:44+00:00,3607,Run,"Kelowna, Canada",12.01,4.78,57 m 29 s
1861424,Malindi Elmore,13129019681,Morning Run,,2024-12-16 17:05:17+00:00,2318,Run,"Kelowna, Canada",7.92,4.88,38 m 38 s
1861424,Malindi Elmore,13220304248,Afternoon Run,,2024-12-30 01:03:05+00:00,1891,Run,"Kelowna, Canada",6.14,5.12,31 m 25 s
1861424,Malindi Elmore,13218740186,Morning Run,,2024-12-29 16:44:16+00:00,4719,Run,"Kelowna, Canada",11.65,5.35,1 h 2 m
1861424,Malindi Elmore,13210734640,Lunch Run,,2024-12-28 18:07:21+00:00,4196,Run,"Kelowna, Canada",13.48,4.9,1 h 6 m
1861424,Malindi Elmore,13210822858,Didn’t upload for some reason,,2024-12-27 22:22:00+00:00,2880,Run,,10.0,4.8,48 m 0 s
1861424,Malindi Elmore,13195094824,Morning Run,,2024-12-26 15:35:51+00:00,3937,Run,"Kelowna, Canada",13.56,4.7,1 h 3 m
1861424,Malindi Elmore,13188357462,Morning Run,,2024-12-25 15:32:56+00:00,2501,Run,"Kelowna, Canada",8.21,4.88,40 m 3 s
1861424,Malindi Elmore,13183158725,Morning Run,,2024-12-24 16:06:49+00:00,3617,Run,"Kelowna, Canada",12.15,4.67,56 m 44 s
1019940,Noah Schutte ,12866769461,Lange duurloop,,2024-11-10 09:40:35+00:00,5413,Run,"Leiden, Netherlands",22.26,4.02,1 h 29 m
1019940,Noah Schutte ,12850465660,No night of the 10K PBs,So I went to check on the track to see if she’s doing ok,2024-11-08 08:08:14+00:00,4595,Run,"Greater London, United Kingdom",18.12,4.02,1 h 12 m
1019940,Noah Schutte ,12843069206,E♾️plore,Last day so had to make a nice one,2024-11-07 08:16:34+00:00,5793,Run,"Oxford, United Kingdom",19.1,4.48,1 h 25 m
1019940,Noah Schutte ,12834719030,Uurtje,,2024-11-06 07:05:51+00:00,3456,Run,"Oxford, United Kingdom",11.83,4.8,56 m 47 s
1019940,Noah Schutte ,12826795940,Along the Thames 🇬🇧,Legs are coming along,2024-11-05 07:49:35+00:00,5126,Run,"Oxford, United Kingdom",20.22,3.95,1 h 19 m
1019940,Noah Schutte ,12819760638,Inside bike,,2024-11-04 10:08:03+00:00,4807,VirtualRide,,49.45,,202 W
1019940,Noah Schutte ,12920189947,Montmartre op,,2024-11-17 10:04:44+00:00,2239,Run,"Paris, France",5.79,5.1,29 m 31 s
1019940,Noah Schutte ,12920186553,HOKA 10km Paris Centre,Lekker rennen door het centrum van Parijs!,2024-11-17 08:33:30+00:00,1801,Run,"Paris, France",10.26,2.93,30 m 1 s
1019940,Noah Schutte ,12916545358,Touristy shake out,,2024-11-16 16:57:27+00:00,3051,Run,"Paris, France",9.76,4.65,45 m 26 s
1019940,Noah Schutte ,12908064939,Voorschoten en terug,,2024-11-15 17:18:06+00:00,3765,Run,"Leiden, Netherlands",15.41,4.0,1 h 1 m
1019940,Noah Schutte ,12897406608,Minuutjes,,2024-11-14 07:57:46+00:00,4396,Run,"Leiden, Netherlands",19.01,3.77,1 h 11 m
1019940,Noah Schutte ,12897406611,Evening Ride,,2024-11-13 18:59:30+00:00,3251,Ride,"Delft, Netherlands",24.6,,53 m 43 s
1019940,Noah Schutte ,12897406462,Morning Ride,,2024-11-13 07:45:01+00:00,3163,Ride,"Leiden, Netherlands",23.63,,51 m 17 s
1019940,Noah Schutte ,12881738438,10x3min counterclockwise,Wind andersom dus rondje andersom,2024-11-12 08:02:22+00:00,5346,Run,"Leiden, Netherlands",21.61,3.75,1 h 21 m
1019940,Noah Schutte ,12873260057,Monday,There is something with Monday mornings,2024-11-11 06:45:32+00:00,3734,Run,"Leiden, Netherlands",14.19,4.23,1 h 0 m
1019940,Noah Schutte ,12971151295,Long run,"NCAA XC inspired, wow!",2024-11-24 09:13:49+00:00,5408,Run,"Leiden, Netherlands",22.88,3.93,1 h 30 m
1019940,Noah Schutte ,12963669232,Blokken,,2024-11-23 09:12:47+00:00,5269,Run,"Leiden, Netherlands",19.5,3.8,1 h 14 m
1019940,Noah Schutte ,12969872409,Pijnacker,Warm welkom met een hagelstorm,2024-11-22 15:06:29+00:00,4313,Run,"Delft, Netherlands",16.84,4.22,1 h 11 m
1019940,Noah Schutte ,12953457818,Inside,Tacx season has started 🥶,2024-11-21 17:55:10+00:00,4657,VirtualRide,,47.95,,200 W
1019940,Noah Schutte ,12950248862,Track is back :),,2024-11-21 08:06:36+00:00,7228,Run,"Leiden, Netherlands",21.79,4.08,1 h 29 m
1019940,Noah Schutte ,12942029152,Early,For my standards,2024-11-20 06:20:07+00:00,4136,Run,"Leiden, Netherlands",16.64,4.13,1 h 8 m
1019940,Noah Schutte ,12934620168,Morning,,2024-11-19 06:47:29+00:00,4227,Run,"Leiden, Netherlands",16.98,4.15,1 h 10 m
1019940,Noah Schutte ,13024591092,Twiske,Molenloop? Toevallig langsgelopen,2024-12-01 10:09:27+00:00,5880,Run,"Amsterdam, Netherlands",22.05,4.18,1 h 32 m
1019940,Noah Schutte ,13015016260,Rondje Warnsborn met Valley,"Beroemde ronde, eens moet de eerste keer zijn",2024-11-30 09:07:55+00:00,7085,Run,"Arnhem, Netherlands",18.98,4.15,1 h 18 m
1019940,Noah Schutte ,13007577919,Brick ride?,,2024-11-29 08:29:58+00:00,4366,Ride,"Leiden, Netherlands",30.14,,1 h 4 m
1019940,Noah Schutte ,13007132097,Cold!,,2024-11-29 06:51:18+00:00,3542,Run,"Leiden, Netherlands",13.67,4.32,59 m 2 s
1019940,Noah Schutte ,13003324325,Afternoon Run,,2024-11-28 16:01:32+00:00,2819,Run,"Leiden, Netherlands",11.07,4.23,46 m 52 s
1019940,Noah Schutte ,13000924435,15x400,Lane four is for fourhundreds,2024-11-28 08:37:21+00:00,7258,Run,"Leiden, Netherlands",22.3,3.93,1 h 27 m
1019940,Noah Schutte ,13095102249,Evening Ride,,2024-11-27 17:41:18+00:00,6309,VirtualRide,,62.78,,184 W
1019940,Noah Schutte ,12988553111,Dubbeltje,,2024-11-26 16:24:53+00:00,2478,Run,"Leiden, Netherlands",9.66,4.23,40 m 54 s
1019940,Noah Schutte ,12985978285,"Polder classic, 10x1km","23sec verschil tussen de langzaamste en snelste, en dat waren ook nog de laatste 2",2024-11-26 08:45:11+00:00,6377,Run,"Leiden, Netherlands",20.85,3.92,1 h 21 m
1019940,Noah Schutte ,12978068270,Mondayzz,,2024-11-25 07:39:51+00:00,3920,Run,"Leiden, Netherlands",15.75,4.15,1 h 5 m
1019940,Noah Schutte ,13071606705,Long run,,2024-12-08 10:18:26+00:00,5484,Run,"Leiden, Netherlands",23.45,3.9,1 h 31 m
1019940,Noah Schutte ,13067121592,Afternoon Ride,,2024-12-07 16:31:55+00:00,5343,VirtualRide,,52.31,,179 W
1019940,Noah Schutte ,13064861182,Woosh woosh,"First part 😵, second part 😇",2024-12-07 10:24:50+00:00,6308,Run,"Leiden, Netherlands",25.83,3.75,1 h 36 m
1019940,Noah Schutte ,13057093873,🌬️,Different kind of flying,2024-12-06 07:31:10+00:00,3635,Run,"Leiden, Netherlands",14.59,4.13,1 h 0 m
1019940,Noah Schutte ,13053467869,Double,,2024-12-05 16:50:17+00:00,2500,Run,"Leiden, Netherlands",9.96,4.15,41 m 24 s
1019940,Noah Schutte ,13050972099,Natte boel,"Rainy track work, 300s and 200s",2024-12-05 08:13:09+00:00,7423,Run,"Leiden, Netherlands",20.48,4.33,1 h 28 m
1019940,Noah Schutte ,13046568366,Afternoon Ride,,2024-12-04 16:32:21+00:00,3463,Ride,"Delft, Netherlands",24.74,,53 m 17 s
1019940,Noah Schutte ,13038761021,Adam dubbel,,2024-12-03 16:13:55+00:00,2437,Run,"Amsterdam, Netherlands",10.06,4.0,40 m 13 s
1019940,Noah Schutte ,13036327110,"Threshold Tuesdays, 10x1km",No wind! Only 4sec between slowest and fastest 👌🏽,2024-12-03 08:51:57+00:00,5998,Run,"Leiden, Netherlands",21.22,3.8,1 h 20 m
1019940,Noah Schutte ,13029538419,Pakketje opwachten,,2024-12-02 10:18:51+00:00,5305,Run,"Leiden, Netherlands",16.12,4.27,1 h 8 m
